"Client","Analyte","Station_ID","Station_Description","SampleType","Result","MRL","Unit","Status","Sampled","DATUM","DECIMAL_LAT","DECIMAL_LONG","StatusIdentifier","Comment","HUC","Database","SD","Detect"
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",13.6,0,"deg C",NA,2010-09-23 02:46:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",13.8,0,"deg C",NA,2010-09-23 06:01:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",13.2,0,"deg C",NA,2010-09-21 12:01:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",15.1,0,"deg C",NA,2010-09-21 17:46:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",14.5,0,"deg C",NA,2010-09-21 08:01:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",13.4,0,"deg C",NA,2010-09-23 13:31:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",15,0,"deg C",NA,2010-09-21 02:46:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",14,0,"deg C",NA,2010-09-21 09:31:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",13.6,0,"deg C",NA,2010-09-22 23:46:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",15.8,0,"deg C",NA,2010-09-22 17:31:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",14.1,0,"deg C",NA,2010-09-23 04:01:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",15.2,0,"deg C",NA,2010-09-22 20:31:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",14.3,0,"deg C",NA,2010-09-22 06:16:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",13.3,0,"deg C",NA,2010-09-22 01:16:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",14.1,0,"deg C",NA,2010-09-23 03:46:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",14.9,0,"deg C",NA,2010-09-21 19:46:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",14.2,0,"deg C",NA,2010-09-22 22:46:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",15.5,0,"deg C",NA,2010-09-22 20:01:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",14.1,0,"deg C",NA,2010-09-23 08:16:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",14.2,0,"deg C",NA,2010-09-21 14:46:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",14.1,0,"deg C",NA,2010-09-23 09:46:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",13.4,0,"deg C",NA,2010-09-21 14:01:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",13.8,0,"deg C",NA,2010-09-23 15:16:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",13.6,0,"deg C",NA,2010-09-23 03:01:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",14,0,"deg C",NA,2010-09-23 03:31:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",13.6,0,"deg C",NA,2010-09-23 14:31:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",15,0,"deg C",NA,2010-09-22 20:46:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",14.6,0,"deg C",NA,2010-09-21 15:31:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",14.3,0,"deg C",NA,2010-09-22 08:01:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",15.1,0,"deg C",NA,2010-09-21 18:01:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",13.3,0,"deg C",NA,2010-09-23 11:46:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",14.9,0,"deg C",NA,2010-09-22 16:01:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",15.3,0,"deg C",NA,2010-09-22 20:16:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",13.4,0,"deg C",NA,2010-09-21 22:46:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",13.8,0,"deg C",NA,2010-09-20 22:01:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",13.9,0,"deg C",NA,2010-09-22 14:46:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",14,0,"deg C",NA,2010-09-21 01:01:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",13.1,0,"deg C",NA,2010-09-21 11:46:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",14.7,0,"deg C",NA,2010-09-22 09:16:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",13.5,0,"deg C",NA,2010-09-23 02:16:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",13.2,0,"deg C",NA,2010-09-21 10:31:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",15.6,0,"deg C",NA,2010-09-22 19:46:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",14.1,0,"deg C",NA,2010-09-21 14:31:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",14.8,0,"deg C",NA,2010-09-21 04:46:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",16.8,0,"deg C",NA,2010-09-20 18:31:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",13.7,0,"deg C",NA,2010-09-23 15:01:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",15.7,0,"deg C",NA,2010-09-22 19:16:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",14.2,0,"deg C",NA,2010-09-22 09:46:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",15.1,0,"deg C",NA,2010-09-23 16:31:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
"State of Oregon Dept. of Environmental Quality","Temperature","OREGONDEQ-99924","Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101","Field Msr/Obs",14.3,0,"deg C",NA,2010-09-22 05:16:00,"NAD83",42.0057,-124.21167,"Validated","Field,","17100312","Water Quality Portal","Water Quality Portal OREGONDEQ-99924",1
